Row_ID,Order_ID,Request_Date,Completion_Date,Customer ID,Customer_Name
353,CA-2017-129714,1/9/2017,3/9/2017,AB-10060,Adam Bellavance
354,CA-2017-129714,1/9/2017,3/9/2017,AB-10060,Adam Bellavance
355,CA-2017-138520,8/4/2017,13/04/2017,JL-15505,Jeremy Lonsdale
356,CA-2017-138520,8/4/2017,13/04/2017,JL-15505,Jeremy Lonsdale
357,CA-2017-138520,8/4/2017,13/04/2017,JL-15505,Jeremy Lonsdale
358,CA-2017-138520,8/4/2017,13/04/2017,JL-15505,Jeremy Lonsdale
359,CA-2017-130001,23/04/2017,28/04/2017,HK-14890,Heather Kirkland
360,CA-2018-155698,8/3/2018,11/3/2018,VB-21745,Victoria Brennan
361,CA-2018-155698,8/3/2018,11/3/2018,VB-21745,Victoria Brennan
362,CA-2018-144904,25/09/2018,1/10/2018,KW-16435,Katrina Willman
363,CA-2018-144904,25/09/2018,1/10/2018,KW-16435,Katrina Willman
364,CA-2018-144904,25/09/2018,1/10/2018,KW-16435,Katrina Willman
365,CA-2018-144904,25/09/2018,1/10/2018,KW-16435,Katrina Willman
366,CA-2015-123344,24/09/2015,29/09/2015,JD-16060,Julia Dunbar
367,CA-2017-155516,21/10/2017,21/10/2017,MK-17905,Michael Kennedy
368,CA-2017-155516,21/10/2017,21/10/2017,MK-17905,Michael Kennedy
369,CA-2017-155516,21/10/2017,21/10/2017,MK-17905,Michael Kennedy
370,CA-2017-155516,21/10/2017,21/10/2017,MK-17905,Michael Kennedy
371,CA-2018-104745,29/05/2018,4/6/2018,GT-14755,Guy Thornton
372,CA-2018-104745,29/05/2018,4/6/2018,GT-14755,Guy Thornton
373,US-2015-119137,23/07/2015,27/07/2015,AG-10900,Arthur Gainer
374,US-2015-119137,23/07/2015,27/07/2015,AG-10900,Arthur Gainer
375,US-2015-119137,23/07/2015,27/07/2015,AG-10900,Arthur Gainer
376,US-2015-119137,23/07/2015,27/07/2015,AG-10900,Arthur Gainer
377,US-2017-134656,28/09/2017,1/10/2017,MM-18280,Muhammed MacIntyre
378,US-2018-134481,27/08/2018,1/9/2018,AR-10405,Allen Rosenblatt
379,CA-2016-130792,28/04/2016,5/5/2016,RA-19915,Russell Applegate
380,CA-2016-130792,28/04/2016,5/5/2016,RA-19915,Russell Applegate
381,CA-2016-130792,28/04/2016,5/5/2016,RA-19915,Russell Applegate
382,CA-2017-134775,28/10/2017,29/10/2017,AS-10285,Alejandro Savely
383,CA-2017-134775,28/10/2017,29/10/2017,AS-10285,Alejandro Savely
384,CA-2016-125395,26/06/2016,29/06/2016,LA-16780,Laura Armstrong
385,US-2016-168935,27/11/2016,2/12/2016,DO-13435,Denny Ordway
386,US-2016-168935,27/11/2016,2/12/2016,DO-13435,Denny Ordway
387,CA-2016-122756,3/12/2016,7/12/2016,DK-13225,Dean Katz
388,CA-2016-122756,3/12/2016,7/12/2016,DK-13225,Dean Katz
389,CA-2015-115973,24/11/2015,26/11/2015,NG-18430,Nathan Gelder
390,CA-2018-101798,11/12/2018,15/12/2018,MV-18190,Mike Vittorini
391,CA-2018-101798,11/12/2018,15/12/2018,MV-18190,Mike Vittorini
392,US-2015-135972,21/09/2015,23/09/2015,JG-15115,Jack Garza
393,US-2015-135972,21/09/2015,23/09/2015,JG-15115,Jack Garza
394,US-2015-134971,7/6/2015,10/6/2015,BP-11095,Bart Pistole
395,CA-2018-102946,30/06/2018,5/7/2018,VP-21730,Victor Preis
396,CA-2018-165603,17/10/2018,19/10/2018,SS-20140,Saphhira Shifley
397,CA-2018-165603,17/10/2018,19/10/2018,SS-20140,Saphhira Shifley
398,CA-2016-122259,31/10/2016,4/11/2016,HP-14815,Harold Pawlan
399,CA-2017-108987,8/9/2017,10/9/2017,AG-10675,Anna Gayman
400,CA-2017-108987,8/9/2017,10/9/2017,AG-10675,Anna Gayman
401,CA-2017-108987,8/9/2017,10/9/2017,AG-10675,Anna Gayman
402,CA-2017-108987,8/9/2017,10/9/2017,AG-10675,Anna Gayman
403,CA-2015-113166,24/12/2015,26/12/2015,LF-17185,Luke Foster
404,CA-2015-155208,16/04/2015,20/04/2015,SP-20650,Stephanie Phelps
405,CA-2018-117933,24/12/2018,29/12/2018,RF-19840,Roy Französisch
406,CA-2018-117457,8/12/2018,12/12/2018,KH-16510,Keith Herrera
407,CA-2018-117457,8/12/2018,12/12/2018,KH-16510,Keith Herrera
408,CA-2018-117457,8/12/2018,12/12/2018,KH-16510,Keith Herrera
409,CA-2018-117457,8/12/2018,12/12/2018,KH-16510,Keith Herrera
410,CA-2018-117457,8/12/2018,12/12/2018,KH-16510,Keith Herrera
411,CA-2018-117457,8/12/2018,12/12/2018,KH-16510,Keith Herrera
412,CA-2018-117457,8/12/2018,12/12/2018,KH-16510,Keith Herrera
413,CA-2018-117457,8/12/2018,12/12/2018,KH-16510,Keith Herrera
414,CA-2018-117457,8/12/2018,12/12/2018,KH-16510,Keith Herrera
415,CA-2018-142636,3/11/2018,7/11/2018,KC-16675,Kimberly Carter
416,CA-2018-142636,3/11/2018,7/11/2018,KC-16675,Kimberly Carter
417,CA-2018-122105,24/06/2018,28/06/2018,CJ-12010,Caroline Jumper
418,CA-2017-148796,14/04/2017,18/04/2017,PB-19150,Philip Brown
419,CA-2018-154816,6/11/2018,10/11/2018,VB-21745,Victoria Brennan
420,CA-2018-110478,4/3/2018,9/3/2018,SP-20860,Sung Pak
421,CA-2018-110478,4/3/2018,9/3/2018,SP-20860,Sung Pak
422,CA-2015-142048,22/06/2015,25/06/2015,JE-15745,Joel Eaton
423,CA-2018-125388,19/10/2018,23/10/2018,MP-17965,Michael Paige
424,CA-2018-125388,19/10/2018,23/10/2018,MP-17965,Michael Paige
425,CA-2018-155705,21/08/2018,23/08/2018,NF-18385,Natalie Fritzler
426,CA-2018-149160,23/11/2018,26/11/2018,JM-15265,Janet Molinari
427,CA-2018-149160,23/11/2018,26/11/2018,JM-15265,Janet Molinari
428,CA-2015-101476,12/9/2015,13/09/2015,SD-20485,Shirley Daniels
429,CA-2018-152275,1/10/2018,8/10/2018,KH-16630,Ken Heidel
430,US-2017-123750,15/04/2017,21/04/2017,RB-19795,Ross Baird
431,US-2017-123750,15/04/2017,21/04/2017,RB-19795,Ross Baird
432,US-2017-123750,15/04/2017,21/04/2017,RB-19795,Ross Baird
433,US-2017-123750,15/04/2017,21/04/2017,RB-19795,Ross Baird
434,CA-2017-127369,6/6/2017,7/6/2017,DB-13060,Dave Brooks
435,US-2015-150574,19/12/2015,25/12/2015,MK-18160,Mike Kennedy
436,US-2015-150574,19/12/2015,25/12/2015,MK-18160,Mike Kennedy
437,CA-2017-147375,12/6/2017,14/06/2017,PO-19180,Philisse Overcash
438,CA-2017-147375,12/6/2017,14/06/2017,PO-19180,Philisse Overcash
439,CA-2018-130043,15/09/2018,19/09/2018,BB-11545,Brenda Bowman
440,CA-2018-157252,20/01/2018,23/01/2018,CV-12805,Cynthia Voltz
441,CA-2017-115756,5/9/2017,7/9/2017,PK-19075,Pete Kriz
442,CA-2017-115756,5/9/2017,7/9/2017,PK-19075,Pete Kriz
443,CA-2017-115756,5/9/2017,7/9/2017,PK-19075,Pete Kriz
444,CA-2017-115756,5/9/2017,7/9/2017,PK-19075,Pete Kriz
445,CA-2017-115756,5/9/2017,7/9/2017,PK-19075,Pete Kriz
446,CA-2017-115756,5/9/2017,7/9/2017,PK-19075,Pete Kriz
447,CA-2018-154214,20/03/2018,25/03/2018,TB-21595,Troy Blackwell
448,CA-2017-166674,1/4/2017,3/4/2017,RB-19360,Raymond Buch
449,CA-2017-166674,1/4/2017,3/4/2017,RB-19360,Raymond Buch
450,CA-2017-166674,1/4/2017,3/4/2017,RB-19360,Raymond Buch
451,CA-2017-166674,1/4/2017,3/4/2017,RB-19360,Raymond Buch
452,CA-2017-166674,1/4/2017,3/4/2017,RB-19360,Raymond Buch
453,CA-2017-166674,1/4/2017,3/4/2017,RB-19360,Raymond Buch
454,CA-2018-147277,20/10/2018,24/10/2018,EB-13705,Ed Braxton
455,CA-2018-147277,20/10/2018,24/10/2018,EB-13705,Ed Braxton
456,CA-2017-100153,13/12/2017,17/12/2017,KH-16630,Ken Heidel
457,US-2015-110674,12/2/2015,18/02/2015,SC-20095,Sanjit Chand
458,US-2017-157945,26/09/2017,1/10/2017,NF-18385,Natalie Fritzler
459,US-2017-157945,26/09/2017,1/10/2017,NF-18385,Natalie Fritzler
460,CA-2016-109638,15/12/2016,22/12/2016,JH-15985,Joseph Holt
461,CA-2016-109638,15/12/2016,22/12/2016,JH-15985,Joseph Holt
462,CA-2016-109638,15/12/2016,22/12/2016,JH-15985,Joseph Holt
463,CA-2017-109869,22/04/2017,29/04/2017,TN-21040,Tanja Norvell
464,CA-2017-109869,22/04/2017,29/04/2017,TN-21040,Tanja Norvell
465,CA-2017-109869,22/04/2017,29/04/2017,TN-21040,Tanja Norvell
466,CA-2017-109869,22/04/2017,29/04/2017,TN-21040,Tanja Norvell
467,CA-2017-109869,22/04/2017,29/04/2017,TN-21040,Tanja Norvell
468,US-2016-101399,17/01/2016,24/01/2016,JS-15940,Joni Sundaresam
469,CA-2018-154907,31/03/2018,4/4/2018,DS-13180,David Smith
470,US-2017-100419,16/12/2017,20/12/2017,CC-12670,Craig Carreira
471,CA-2016-154144,20/12/2016,24/12/2016,MH-17785,Maya Herman
472,CA-2015-144666,9/11/2015,11/11/2015,JP-15520,Jeremy Pistek
473,CA-2015-144666,9/11/2015,11/11/2015,JP-15520,Jeremy Pistek
474,CA-2015-144666,9/11/2015,11/11/2015,JP-15520,Jeremy Pistek
475,CA-2015-144666,9/11/2015,11/11/2015,JP-15520,Jeremy Pistek
476,CA-2015-144666,9/11/2015,11/11/2015,JP-15520,Jeremy Pistek
477,CA-2015-144666,9/11/2015,11/11/2015,JP-15520,Jeremy Pistek
478,CA-2017-103891,12/7/2017,19/07/2017,KH-16690,Kristen Hastings
479,CA-2017-152632,27/10/2017,2/11/2017,JE-15475,Jeremy Ellison
480,CA-2017-100790,26/06/2017,2/7/2017,JG-15805,John Grady
481,CA-2017-100790,26/06/2017,2/7/2017,JG-15805,John Grady
482,CA-2015-134677,6/10/2015,10/10/2015,XP-21865,Xylona Preis
483,CA-2015-127691,22/07/2015,27/07/2015,EM-14065,Erin Mull
484,CA-2015-127691,22/07/2015,27/07/2015,EM-14065,Erin Mull
485,CA-2018-140963,10/6/2018,13/06/2018,MT-18070,Michelle Tran
486,CA-2018-140963,10/6/2018,13/06/2018,MT-18070,Michelle Tran
487,CA-2018-140963,10/6/2018,13/06/2018,MT-18070,Michelle Tran
488,CA-2015-154627,29/10/2015,31/10/2015,SA-20830,Sue Ann Reed
489,CA-2015-133753,9/6/2015,13/06/2015,CW-11905,Carl Weiss
490,CA-2015-133753,9/6/2015,13/06/2015,CW-11905,Carl Weiss
491,CA-2015-133753,9/6/2015,13/06/2015,CW-11905,Carl Weiss
492,CA-2015-113362,14/09/2015,19/09/2015,AJ-10960,Astrea Jones
493,CA-2015-113362,14/09/2015,19/09/2015,AJ-10960,Astrea Jones
494,CA-2017-169166,9/5/2017,14/05/2017,SS-20590,Sonia Sunley
495,US-2017-120929,18/03/2017,21/03/2017,RO-19780,Rose O'Brian
496,CA-2016-134782,27/12/2016,31/12/2016,MD-17350,Maribeth Dona
497,CA-2017-126158,25/07/2017,31/07/2017,SC-20095,Sanjit Chand
498,CA-2017-126158,25/07/2017,31/07/2017,SC-20095,Sanjit Chand
499,CA-2017-126158,25/07/2017,31/07/2017,SC-20095,Sanjit Chand
500,CA-2017-126158,25/07/2017,31/07/2017,SC-20095,Sanjit Chand
501,US-2017-105578,30/05/2017,4/6/2017,MY-17380,Maribeth Yedwab
502,US-2017-105578,30/05/2017,4/6/2017,MY-17380,Maribeth Yedwab
503,US-2017-105578,30/05/2017,4/6/2017,MY-17380,Maribeth Yedwab
504,US-2017-105578,30/05/2017,4/6/2017,MY-17380,Maribeth Yedwab
505,US-2017-105578,30/05/2017,4/6/2017,MY-17380,Maribeth Yedwab
506,CA-2018-134978,12/11/2018,15/11/2018,EB-13705,Ed Braxton
507,CA-2016-145352,16/03/2016,22/03/2016,CM-12385,Christopher Martinez
508,CA-2016-145352,16/03/2016,22/03/2016,CM-12385,Christopher Martinez
509,CA-2016-145352,16/03/2016,22/03/2016,CM-12385,Christopher Martinez
510,CA-2016-145352,16/03/2016,22/03/2016,CM-12385,Christopher Martinez
511,CA-2018-135307,26/11/2018,27/11/2018,LS-17245,Lynn Smith
512,CA-2018-135307,26/11/2018,27/11/2018,LS-17245,Lynn Smith
513,CA-2017-106341,20/10/2017,23/10/2017,LF-17185,Luke Foster
514,CA-2018-163405,21/12/2018,25/12/2018,BN-11515,Bradley Nguyen
515,CA-2018-163405,21/12/2018,25/12/2018,BN-11515,Bradley Nguyen
516,CA-2018-127432,22/01/2018,27/01/2018,AD-10180,Alan Dominguez
517,CA-2018-127432,22/01/2018,27/01/2018,AD-10180,Alan Dominguez
518,CA-2018-127432,22/01/2018,27/01/2018,AD-10180,Alan Dominguez
519,CA-2018-127432,22/01/2018,27/01/2018,AD-10180,Alan Dominguez
520,CA-2016-157812,22/03/2016,26/03/2016,DB-13210,Dean Braden
521,CA-2016-157812,22/03/2016,26/03/2016,DB-13210,Dean Braden
522,CA-2016-157812,22/03/2016,26/03/2016,DB-13210,Dean Braden
523,CA-2018-145142,23/01/2018,25/01/2018,MC-17605,Matt Connell
524,US-2017-139486,21/05/2017,23/05/2017,LH-17155,Logan Haushalter
525,US-2017-139486,21/05/2017,23/05/2017,LH-17155,Logan Haushalter
526,CA-2016-158792,26/12/2016,2/1/2017,BD-11605,Brian Dahlen
527,CA-2018-113558,21/10/2018,26/10/2018,PH-18790,Patricia Hirasaki
528,CA-2018-113558,21/10/2018,26/10/2018,PH-18790,Patricia Hirasaki
529,US-2016-138303,3/9/2016,7/9/2016,MG-18145,Mike Gockenbach
530,US-2016-138303,3/9/2016,7/9/2016,MG-18145,Mike Gockenbach
531,US-2016-138303,3/9/2016,7/9/2016,MG-18145,Mike Gockenbach
532,CA-2016-102848,7/11/2016,9/11/2016,KB-16240,Karen Bern
533,US-2018-129441,7/9/2018,11/9/2018,JC-15340,Jasper Cacioppo
534,CA-2017-168753,29/05/2017,1/6/2017,RL-19615,Rob Lucas
535,CA-2017-168753,29/05/2017,1/6/2017,RL-19615,Rob Lucas
536,CA-2017-126613,10/7/2017,16/07/2017,AA-10375,Allen Armold
537,US-2018-122637,3/9/2018,8/9/2018,EP-13915,Emily Phan
538,CA-2016-147851,3/12/2016,8/12/2016,MP-17470,Mark Packer
539,CA-2016-134894,7/12/2016,11/12/2016,DK-12985,Darren Koutras
540,CA-2016-134894,7/12/2016,11/12/2016,DK-12985,Darren Koutras
541,CA-2015-140795,1/2/2015,3/2/2015,BD-11500,Bradley Drucker
542,CA-2017-136924,14/07/2017,17/07/2017,ES-14080,Erin Smith
543,US-2016-120161,18/12/2016,23/12/2016,LM-17065,Liz MacKendrick
544,CA-2015-103849,11/5/2015,16/05/2015,PG-18895,Paul Gonzalez
545,CA-2015-103849,11/5/2015,16/05/2015,PG-18895,Paul Gonzalez
546,CA-2015-103849,11/5/2015,16/05/2015,PG-18895,Paul Gonzalez
547,CA-2018-162929,19/11/2018,22/11/2018,AS-10135,Adrian Shami
548,CA-2018-162929,19/11/2018,22/11/2018,AS-10135,Adrian Shami
549,CA-2016-113173,15/11/2016,17/11/2016,DK-13225,Dean Katz
550,CA-2016-113173,15/11/2016,17/11/2016,DK-13225,Dean Katz
551,CA-2016-113173,15/11/2016,17/11/2016,DK-13225,Dean Katz
552,CA-2017-136406,15/04/2017,17/04/2017,BD-11320,Bill Donatelli
553,CA-2018-112774,11/9/2018,12/9/2018,RC-19960,Ryan Crowe
554,CA-2018-101945,24/11/2018,28/11/2018,GT-14710,Greg Tran
555,CA-2018-100650,29/06/2018,3/7/2018,DK-13225,Dean Katz
556,CA-2015-155852,3/3/2015,7/3/2015,AJ-10945,Ashley Jarboe
557,CA-2017-113243,10/6/2017,15/06/2017,OT-18730,Olvera Toch
558,CA-2017-113243,10/6/2017,15/06/2017,OT-18730,Olvera Toch
559,CA-2017-113243,10/6/2017,15/06/2017,OT-18730,Olvera Toch
560,CA-2018-118731,20/11/2018,22/11/2018,LP-17080,Liz Pelletier
561,CA-2018-118731,20/11/2018,22/11/2018,LP-17080,Liz Pelletier
562,CA-2015-145576,14/09/2015,18/09/2015,CA-12775,Cynthia Arntzen
563,CA-2015-145576,14/09/2015,18/09/2015,CA-12775,Cynthia Arntzen
564,CA-2016-130736,7/12/2016,9/12/2016,JF-15490,Jeremy Farry
565,CA-2016-130736,7/12/2016,9/12/2016,JF-15490,Jeremy Farry
566,CA-2018-137099,7/12/2018,10/12/2018,FP-14320,Frank Preis
567,CA-2018-156951,1/10/2018,8/10/2018,EB-13840,Ellis Ballard
568,CA-2018-156951,1/10/2018,8/10/2018,EB-13840,Ellis Ballard
569,CA-2018-156951,1/10/2018,8/10/2018,EB-13840,Ellis Ballard
570,CA-2018-156951,1/10/2018,8/10/2018,EB-13840,Ellis Ballard
571,CA-2018-164826,28/12/2018,4/1/2019,JF-15415,Jennifer Ferguson
572,CA-2018-164826,28/12/2018,4/1/2019,JF-15415,Jennifer Ferguson
573,CA-2018-164826,28/12/2018,4/1/2019,JF-15415,Jennifer Ferguson
574,CA-2018-164826,28/12/2018,4/1/2019,JF-15415,Jennifer Ferguson
575,CA-2017-127250,3/11/2017,7/11/2017,SF-20200,Sarah Foster
576,CA-2016-149713,18/09/2016,22/09/2016,TG-21640,Trudy Glocke
577,CA-2016-149713,18/09/2016,22/09/2016,TG-21640,Trudy Glocke
578,CA-2016-149713,18/09/2016,22/09/2016,TG-21640,Trudy Glocke
579,CA-2018-118640,20/07/2018,26/07/2018,CS-11950,Carlos Soltero
580,CA-2018-118640,20/07/2018,26/07/2018,CS-11950,Carlos Soltero
581,CA-2016-132906,10/9/2016,14/09/2016,CC-12145,Charles Crestani
582,CA-2018-145233,1/12/2018,5/12/2018,DV-13465,Dianna Vittorini
583,CA-2018-145233,1/12/2018,5/12/2018,DV-13465,Dianna Vittorini
584,CA-2018-145233,1/12/2018,5/12/2018,DV-13465,Dianna Vittorini
585,CA-2018-145233,1/12/2018,5/12/2018,DV-13465,Dianna Vittorini
586,CA-2018-145233,1/12/2018,5/12/2018,DV-13465,Dianna Vittorini
587,CA-2016-128139,3/7/2016,9/7/2016,BD-11725,Bruce Degenhardt
588,CA-2016-128139,3/7/2016,9/7/2016,BD-11725,Bruce Degenhardt
589,US-2017-156986,20/03/2017,24/03/2017,ZC-21910,Zuschuss Carroll
590,US-2017-156986,20/03/2017,24/03/2017,ZC-21910,Zuschuss Carroll
591,US-2017-156986,20/03/2017,24/03/2017,ZC-21910,Zuschuss Carroll
592,US-2017-156986,20/03/2017,24/03/2017,ZC-21910,Zuschuss Carroll
593,CA-2015-135405,9/1/2015,13/01/2015,MS-17830,Melanie Seite
594,CA-2015-135405,9/1/2015,13/01/2015,MS-17830,Melanie Seite
595,CA-2015-131450,8/8/2015,15/08/2015,LR-16915,Lena Radford
596,CA-2015-131450,8/8/2015,15/08/2015,LR-16915,Lena Radford
597,CA-2015-131450,8/8/2015,15/08/2015,LR-16915,Lena Radford
598,CA-2015-131450,8/8/2015,15/08/2015,LR-16915,Lena Radford
599,CA-2017-120180,14/07/2017,16/07/2017,TP-21130,Theone Pippenger
600,US-2017-100720,16/07/2017,21/07/2017,CK-12205,Chloris Kastensmidt
601,US-2017-100720,16/07/2017,21/07/2017,CK-12205,Chloris Kastensmidt
602,US-2017-100720,16/07/2017,21/07/2017,CK-12205,Chloris Kastensmidt
603,CA-2015-149958,15/03/2015,19/03/2015,AS-10240,Alan Shonely
604,CA-2015-149958,15/03/2015,19/03/2015,AS-10240,Alan Shonely
605,CA-2015-149958,15/03/2015,19/03/2015,AS-10240,Alan Shonely
606,CA-2015-149958,15/03/2015,19/03/2015,AS-10240,Alan Shonely
607,CA-2015-149958,15/03/2015,19/03/2015,AS-10240,Alan Shonely
608,US-2015-105767,23/05/2015,27/05/2015,AR-10510,Andrew Roberts
609,US-2015-105767,23/05/2015,27/05/2015,AR-10510,Andrew Roberts
610,US-2015-105767,23/05/2015,27/05/2015,AR-10510,Andrew Roberts
611,CA-2017-161816,28/04/2017,1/5/2017,NB-18655,Nona Balk
612,CA-2017-161816,28/04/2017,1/5/2017,NB-18655,Nona Balk
613,CA-2017-121223,11/9/2017,13/09/2017,GD-14590,Giulietta Dortch
614,CA-2017-121223,11/9/2017,13/09/2017,GD-14590,Giulietta Dortch
615,CA-2018-138611,14/11/2018,17/11/2018,CK-12595,Clytie Kelty
616,CA-2018-138611,14/11/2018,17/11/2018,CK-12595,Clytie Kelty
617,CA-2018-117947,18/08/2018,23/08/2018,NG-18355,Nat Gilpin
618,CA-2018-117947,18/08/2018,23/08/2018,NG-18355,Nat Gilpin
619,CA-2018-117947,18/08/2018,23/08/2018,NG-18355,Nat Gilpin
620,CA-2018-117947,18/08/2018,23/08/2018,NG-18355,Nat Gilpin
621,CA-2018-117947,18/08/2018,23/08/2018,NG-18355,Nat Gilpin
622,US-2015-111171,26/12/2015,31/12/2015,CA-12265,Christina Anderson
623,CA-2016-138009,29/11/2016,3/12/2016,SF-20965,Sylvia Foulston
624,CA-2016-138009,29/11/2016,3/12/2016,SF-20965,Sylvia Foulston
625,CA-2016-138009,29/11/2016,3/12/2016,SF-20965,Sylvia Foulston
626,CA-2016-138009,29/11/2016,3/12/2016,SF-20965,Sylvia Foulston
627,CA-2018-163020,15/09/2018,19/09/2018,MO-17800,Meg O'Connel
628,CA-2018-153787,19/05/2018,23/05/2018,AT-10735,Annie Thurman
629,CA-2018-133431,17/12/2018,21/12/2018,LC-17140,Logan Currie
630,CA-2018-133431,17/12/2018,21/12/2018,LC-17140,Logan Currie
631,US-2017-135720,11/12/2017,13/12/2017,FM-14380,Fred McMath
632,US-2017-135720,11/12/2017,13/12/2017,FM-14380,Fred McMath
633,US-2017-135720,11/12/2017,13/12/2017,FM-14380,Fred McMath
634,CA-2018-144694,24/09/2018,26/09/2018,BD-11605,Brian Dahlen
635,CA-2018-144694,24/09/2018,26/09/2018,BD-11605,Brian Dahlen
636,CA-2016-168004,4/10/2016,9/10/2016,DJ-13420,Denny Joy
637,US-2017-123470,15/08/2017,21/08/2017,ME-17725,Max Engle
638,US-2017-123470,15/08/2017,21/08/2017,ME-17725,Max Engle
639,CA-2017-115917,20/05/2017,25/05/2017,RB-19465,Rick Bensley
640,CA-2017-115917,20/05/2017,25/05/2017,RB-19465,Rick Bensley
641,CA-2017-147067,18/12/2017,22/12/2017,JD-16150,Justin Deggeller
642,CA-2018-167913,30/07/2018,3/8/2018,JL-15835,John Lee
643,CA-2018-167913,30/07/2018,3/8/2018,JL-15835,John Lee
644,CA-2018-106103,10/6/2018,15/06/2018,SC-20305,Sean Christensen
645,US-2018-127719,21/07/2018,25/07/2018,TW-21025,Tamara Willingham
646,CA-2018-126221,30/12/2018,5/1/2019,CC-12430,Chuck Clark
647,CA-2017-103947,1/4/2017,8/4/2017,BB-10990,Barry Blumstein
648,CA-2017-103947,1/4/2017,8/4/2017,BB-10990,Barry Blumstein
649,CA-2017-160745,11/12/2017,16/12/2017,AR-10825,Anthony Rawles
650,CA-2017-160745,11/12/2017,16/12/2017,AR-10825,Anthony Rawles
651,CA-2017-160745,11/12/2017,16/12/2017,AR-10825,Anthony Rawles
652,CA-2017-132661,23/10/2017,29/10/2017,SR-20740,Steven Roelle
653,CA-2018-140844,19/06/2018,23/06/2018,AR-10405,Allen Rosenblatt
654,CA-2018-140844,19/06/2018,23/06/2018,AR-10405,Allen Rosenblatt
655,CA-2017-137239,22/08/2017,28/08/2017,CR-12730,Craig Reiter
656,CA-2017-137239,22/08/2017,28/08/2017,CR-12730,Craig Reiter
657,CA-2017-137239,22/08/2017,28/08/2017,CR-12730,Craig Reiter
658,US-2017-156097,19/09/2017,19/09/2017,EH-14125,Eugene Hildebrand
659,US-2017-156097,19/09/2017,19/09/2017,EH-14125,Eugene Hildebrand
660,CA-2016-146563,24/08/2016,28/08/2016,CB-12025,Cassandra Brandow
661,CA-2016-146563,24/08/2016,28/08/2016,CB-12025,Cassandra Brandow
662,CA-2016-146563,24/08/2016,28/08/2016,CB-12025,Cassandra Brandow
663,CA-2016-146563,24/08/2016,28/08/2016,CB-12025,Cassandra Brandow
664,CA-2017-123666,26/03/2017,30/03/2017,SP-20545,Sibella Parks
665,CA-2017-143308,4/11/2017,4/11/2017,RC-19825,Roy Collins
666,CA-2018-132682,8/6/2018,10/6/2018,TH-21235,Tiffany House
667,CA-2018-132682,8/6/2018,10/6/2018,TH-21235,Tiffany House
668,CA-2018-132682,8/6/2018,10/6/2018,TH-21235,Tiffany House
669,CA-2015-156314,24/12/2015,26/12/2015,RP-19390,Resi Pölking
670,US-2018-106663,9/6/2018,13/06/2018,MO-17800,Meg O'Connel
671,US-2018-106663,9/6/2018,13/06/2018,MO-17800,Meg O'Connel
672,US-2018-106663,9/6/2018,13/06/2018,MO-17800,Meg O'Connel
673,CA-2018-111178,15/06/2018,22/06/2018,TD-20995,Tamara Dahlen
674,CA-2018-130351,5/12/2018,8/12/2018,RB-19570,Rob Beeghly
675,CA-2018-130351,5/12/2018,8/12/2018,RB-19570,Rob Beeghly
676,CA-2018-130351,5/12/2018,8/12/2018,RB-19570,Rob Beeghly
677,US-2018-119438,18/03/2018,23/03/2018,CD-11980,Carol Darley
678,US-2018-119438,18/03/2018,23/03/2018,CD-11980,Carol Darley
679,US-2018-119438,18/03/2018,23/03/2018,CD-11980,Carol Darley
680,US-2018-119438,18/03/2018,23/03/2018,CD-11980,Carol Darley
681,CA-2017-164511,19/11/2017,24/11/2017,DJ-13630,Doug Jacobs
682,CA-2017-164511,19/11/2017,24/11/2017,DJ-13630,Doug Jacobs
683,CA-2017-164511,19/11/2017,24/11/2017,DJ-13630,Doug Jacobs
684,US-2018-168116,4/11/2018,4/11/2018,GT-14635,Grant Thornton
685,US-2018-168116,4/11/2018,4/11/2018,GT-14635,Grant Thornton
686,CA-2015-157784,5/7/2015,8/7/2015,MC-17845,Michael Chen
687,CA-2015-157784,5/7/2015,8/7/2015,MC-17845,Michael Chen
688,CA-2015-157784,5/7/2015,8/7/2015,MC-17845,Michael Chen
689,CA-2018-161480,25/12/2018,29/12/2018,RA-19285,Ralph Arnett
690,US-2015-117135,21/06/2015,23/06/2015,NP-18325,Naresj Patel
691,US-2015-117135,21/06/2015,23/06/2015,NP-18325,Naresj Patel
692,US-2015-117135,21/06/2015,23/06/2015,NP-18325,Naresj Patel
693,CA-2016-131534,28/03/2016,2/4/2016,AB-10165,Alan Barnes
694,CA-2016-131534,28/03/2016,2/4/2016,AB-10165,Alan Barnes
695,CA-2016-119291,14/05/2016,17/05/2016,JO-15550,Jesus Ocampo
696,CA-2016-119291,14/05/2016,17/05/2016,JO-15550,Jesus Ocampo
697,CA-2016-119291,14/05/2016,17/05/2016,JO-15550,Jesus Ocampo
698,CA-2016-119291,14/05/2016,17/05/2016,JO-15550,Jesus Ocampo
699,CA-2016-119291,14/05/2016,17/05/2016,JO-15550,Jesus Ocampo
700,CA-2016-119291,14/05/2016,17/05/2016,JO-15550,Jesus Ocampo
701,CA-2016-119291,14/05/2016,17/05/2016,JO-15550,Jesus Ocampo
702,CA-2018-114552,2/9/2018,8/9/2018,Dl-13600,Dorris liebe
703,CA-2017-163755,4/11/2017,8/11/2017,AS-10285,Alejandro Savely
704,CA-2016-142027,9/4/2016,14/04/2016,JK-15370,Jay Kimmel
705,CA-2015-138527,12/9/2015,17/09/2015,BN-11470,Brad Norvell
